datetime,server_id,cpu_utilization,free_memory,session_count
2019-03-20 07:00:00,122,0.62,0.34,70
2019-03-20 08:00:00,122,0.61,0.4,70
2019-03-20 09:00:00,122,0.66,0.39,74
2019-03-20 10:00:00,122,0.7,0.36,67
2019-03-20 11:00:00,122,0.65,0.39,64
2019-03-20 12:00:00,122,0.59,0.44,69
2019-03-20 13:00:00,122,0.67,0.46,68
2019-03-20 14:00:00,122,0.57,0.37,62
2019-03-20 15:00:00,122,0.6,0.32,68
2019-03-20 16:00:00,122,0.6,0.37,72
2019-03-20 17:00:00,122,0.57,0.36,76
2019-03-20 18:00:00,122,0.56,0.33,75
2019-03-20 19:00:00,122,0.59,0.37,70
2019-03-20 20:00:00,122,0.61,0.39,68
2019-03-20 21:00:00,122,0.64,0.39,69
2019-03-20 22:00:00,122,0.64,0.42,69
2019-03-20 23:00:00,122,0.66,0.32,71
2019-03-21 00:00:00,122,0.6,0.39,70
2019-03-21 01:00:00,122,0.64,0.36,76
2019-03-21 02:00:00,122,0.64,0.39,69
2019-03-21 03:00:00,122,0.63,0.41,68
2019-03-21 04:00:00,122,0.59,0.38,69
2019-03-21 05:00:00,122,0.62,0.4,69
2019-03-21 06:00:00,122,0.6,0.36,69
2019-03-21 07:00:00,122,0.63,0.39,68
2019-03-21 08:00:00,122,0.59,0.38,75
2019-03-21 09:00:00,122,0.73,0.35,70
2019-03-21 10:00:00,122,0.65,0.37,70
2019-03-21 11:00:00,122,0.61,0.41,69
2019-03-21 12:00:00,122,0.64,0.43,70
2019-03-21 13:00:00,122,0.65,0.35,68
2019-03-21 14:00:00,122,0.57,0.36,66
2019-03-21 15:00:00,122,0.66,0.39,71
2019-03-21 16:00:00,122,0.64,0.35,74
2019-03-21 17:00:00,122,0.62,0.41,68
2019-03-21 18:00:00,122,0.62,0.35,69
2019-03-21 19:00:00,122,0.61,0.38,67
2019-03-21 20:00:00,122,0.61,0.35,70
2019-03-21 21:00:00,122,0.64,0.35,66
2019-03-21 22:00:00,122,0.64,0.35,69
2019-03-21 23:00:00,122,0.59,0.41,71
2019-03-22 00:00:00,122,0.65,0.37,71
2019-03-22 01:00:00,122,0.65,0.39,68
2019-03-22 02:00:00,122,0.64,0.31,70
2019-03-22 03:00:00,122,0.68,0.29,70
2019-03-22 04:00:00,122,0.64,0.37,67
2019-03-22 05:00:00,122,0.63,0.4,65
2019-03-22 06:00:00,122,0.69,0.31,72
2019-03-22 07:00:00,122,0.61,0.33,67
2019-03-22 08:00:00,122,0.58,0.38,66
2019-03-22 09:00:00,122,0.61,0.39,70
2019-03-22 10:00:00,122,0.62,0.41,73
2019-03-22 11:00:00,122,0.65,0.36,68
2019-03-22 12:00:00,122,0.61,0.41,74
2019-03-22 13:00:00,122,0.6,0.4,71
2019-03-22 14:00:00,122,0.66,0.41,66
2019-03-22 15:00:00,122,0.68,0.4,63
2019-03-22 16:00:00,122,0.66,0.34,70
2019-03-22 17:00:00,122,0.62,0.36,69
2019-03-22 18:00:00,122,0.62,0.39,72
2019-03-22 19:00:00,122,0.6,0.4,65
2019-03-22 20:00:00,122,0.58,0.38,70
2019-03-22 21:00:00,122,0.65,0.4,75
2019-03-22 22:00:00,122,0.68,0.37,67
2019-03-22 23:00:00,122,0.64,0.42,65
2019-03-23 00:00:00,122,0.62,0.39,77
2019-03-23 01:00:00,122,0.6,0.39,72
2019-03-23 02:00:00,122,0.58,0.39,73
2019-03-23 03:00:00,122,0.57,0.35,67
2019-03-23 04:00:00,122,0.61,0.44,72
2019-03-23 05:00:00,122,0.64,0.31,73
2019-03-23 06:00:00,122,0.62,0.38,69
2019-03-23 07:00:00,122,0.57,0.38,67
2019-03-23 08:00:00,122,0.62,0.35,73
2019-03-23 09:00:00,122,0.68,0.37,70
2019-03-23 10:00:00,122,0.66,0.35,69
2019-03-23 11:00:00,122,0.62,0.39,72
2019-03-23 12:00:00,122,0.64,0.38,72
2019-03-23 13:00:00,122,0.59,0.32,71
2019-03-23 14:00:00,122,0.67,0.34,70
2019-03-23 15:00:00,122,0.64,0.39,74
2019-03-23 16:00:00,122,0.62,0.41,68
2019-03-23 17:00:00,122,0.68,0.34,69
2019-03-23 18:00:00,122,0.55,0.33,72
2019-03-23 19:00:00,122,0.6,0.4,66
2019-03-23 20:00:00,122,0.64,0.35,71
2019-03-23 21:00:00,122,0.56,0.36,70
2019-03-23 22:00:00,122,0.63,0.39,69
2019-03-23 23:00:00,122,0.65,0.38,72
2019-03-24 00:00:00,122,0.64,0.4,71
2019-03-24 01:00:00,122,0.64,0.4,71
2019-03-24 02:00:00,122,0.63,0.39,70
2019-03-24 03:00:00,122,0.62,0.38,75
2019-03-24 04:00:00,122,0.63,0.37,72
2019-03-24 05:00:00,122,0.61,0.42,67
2019-03-24 06:00:00,122,0.55,0.36,65
2019-03-24 07:00:00,122,0.64,0.3,70
2019-03-24 08:00:00,122,0.61,0.34,74
2019-03-24 09:00:00,122,0.64,0.34,68
2019-03-24 10:00:00,122,0.62,0.32,65
2019-03-24 11:00:00,122,0.64,0.37,73
2019-03-24 12:00:00,122,0.66,0.43,66
2019-03-24 13:00:00,122,0.64,0.36,71
2019-03-24 14:00:00,122,0.7,0.38,69
2019-03-24 15:00:00,122,0.63,0.39,75
2019-03-24 16:00:00,122,0.61,0.33,70
2019-03-24 17:00:00,122,0.65,0.39,68
2019-03-24 18:00:00,122,0.62,0.37,74
2019-03-24 19:00:00,122,0.64,0.36,71
2019-03-24 20:00:00,122,0.63,0.38,65
2019-03-24 21:00:00,122,0.65,0.42,70
2019-03-24 22:00:00,122,0.65,0.39,67
2019-03-24 23:00:00,122,0.66,0.39,71
2019-03-25 00:00:00,122,0.61,0.4,69
2019-03-25 01:00:00,122,0.66,0.34,71
2019-03-25 02:00:00,122,0.64,0.36,72
2019-03-25 03:00:00,122,0.66,0.38,69
2019-03-25 04:00:00,122,0.66,0.34,76
2019-03-25 05:00:00,122,0.62,0.41,69
2019-03-25 06:00:00,122,0.6,0.36,73
2019-03-25 07:00:00,122,0.57,0.41,72
2019-03-25 08:00:00,122,0.61,0.33,72
2019-03-25 09:00:00,122,0.6,0.35,70
2019-03-25 10:00:00,122,0.61,0.36,71
2019-03-25 11:00:00,122,0.62,0.42,71
2019-03-25 12:00:00,122,0.66,0.43,72
2019-03-25 13:00:00,122,0.67,0.39,70
2019-03-25 14:00:00,122,0.6,0.34,72
2019-03-25 15:00:00,122,0.64,0.37,65
2019-03-25 16:00:00,122,0.66,0.32,69
2019-03-25 17:00:00,122,0.6,0.38,71
2019-03-25 18:00:00,122,0.65,0.36,68
2019-03-25 19:00:00,122,0.61,0.44,71
2019-03-25 20:00:00,122,0.62,0.34,69
2019-03-25 21:00:00,122,0.69,0.38,64
2019-03-25 22:00:00,122,0.57,0.35,70
2019-03-25 23:00:00,122,0.61,0.37,72
2019-03-26 00:00:00,122,0.7,0.38,72
2019-03-26 01:00:00,122,0.64,0.39,70
2019-03-26 02:00:00,122,0.64,0.39,66
2019-03-26 03:00:00,122,0.6,0.39,67
2019-03-26 04:00:00,122,0.67,0.38,67
2019-03-26 05:00:00,122,0.62,0.33,72
2019-03-26 06:00:00,122,0.62,0.4,74
2019-03-26 07:00:00,122,0.56,0.39,66
2019-03-26 08:00:00,122,0.63,0.32,67
2019-03-26 09:00:00,122,0.66,0.35,68
2019-03-26 10:00:00,122,0.62,0.36,71
2019-03-26 11:00:00,122,0.63,0.36,70
2019-03-26 12:00:00,122,0.6,0.39,69
2019-03-26 13:00:00,122,0.59,0.35,70
2019-03-26 14:00:00,122,0.58,0.39,69
2019-03-26 15:00:00,122,0.6,0.42,67
2019-03-26 16:00:00,122,0.64,0.36,71
2019-03-26 17:00:00,122,0.59,0.32,74
2019-03-26 18:00:00,122,0.66,0.37,70
2019-03-26 19:00:00,122,0.6,0.38,68
2019-03-26 20:00:00,122,0.64,0.36,69
2019-03-26 21:00:00,122,0.64,0.3,69
2019-03-26 22:00:00,122,0.67,0.38,72
2019-03-26 23:00:00,122,0.61,0.44,70
2019-03-27 00:00:00,122,0.64,0.33,73
2019-03-27 01:00:00,122,0.62,0.34,73
2019-03-27 02:00:00,122,0.64,0.36,65
2019-03-27 03:00:00,122,0.57,0.39,67
2019-03-27 04:00:00,122,0.6,0.41,72
2019-03-27 05:00:00,122,0.61,0.38,66
2019-03-27 06:00:00,122,0.67,0.37,65
2019-03-27 07:00:00,122,0.57,0.38,66
2019-03-27 08:00:00,122,0.57,0.37,69
2019-03-27 09:00:00,122,0.64,0.42,69
2019-03-27 10:00:00,122,0.6,0.43,75
2019-03-27 11:00:00,122,0.63,0.43,71
2019-03-27 12:00:00,122,0.61,0.39,71
2019-03-27 13:00:00,122,0.67,0.36,70
2019-03-27 14:00:00,122,0.65,0.33,65
2019-03-27 15:00:00,122,0.64,0.39,69
2019-03-27 16:00:00,122,0.64,0.37,69
2019-03-27 17:00:00,122,0.61,0.31,76
2019-03-27 18:00:00,122,0.68,0.35,68
2019-03-27 19:00:00,122,0.66,0.41,70
2019-03-27 20:00:00,122,0.62,0.35,68
2019-03-27 21:00:00,122,0.61,0.41,71
2019-03-27 22:00:00,122,0.71,0.35,70
2019-03-27 23:00:00,122,0.63,0.35,69
2019-03-28 00:00:00,122,0.59,0.39,62
2019-03-28 01:00:00,122,0.67,0.4,68
2019-03-28 02:00:00,122,0.55,0.35,67
2019-03-28 03:00:00,122,0.65,0.39,73
2019-03-28 04:00:00,122,0.62,0.33,66
2019-03-28 05:00:00,122,0.62,0.36,71
2019-03-28 06:00:00,122,0.63,0.34,70
2019-03-28 07:00:00,122,0.63,0.33,71
2019-03-28 08:00:00,122,0.65,0.38,69
2019-03-28 09:00:00,122,0.64,0.36,71
2019-03-28 10:00:00,122,0.59,0.32,78
2019-03-28 11:00:00,122,0.67,0.4,70
2019-03-28 12:00:00,122,0.64,0.41,68
2019-03-28 13:00:00,122,0.65,0.41,67
2019-03-28 14:00:00,122,0.66,0.38,65
2019-03-28 15:00:00,122,0.59,0.37,75
2019-03-28 16:00:00,122,0.61,0.44,73
2019-03-28 17:00:00,122,0.66,0.34,68
2019-03-28 18:00:00,122,0.61,0.42,71
2019-03-28 19:00:00,122,0.64,0.34,73
2019-03-28 20:00:00,122,0.65,0.36,66
2019-03-28 21:00:00,122,0.6,0.38,76
2019-03-28 22:00:00,122,0.65,0.42,69
2019-03-28 23:00:00,122,0.59,0.38,72
2019-03-29 00:00:00,122,0.59,0.41,66
2019-03-29 01:00:00,122,0.6,0.41,71
2019-03-29 02:00:00,122,0.64,0.35,71
2019-03-29 03:00:00,122,0.63,0.43,68
2019-03-29 04:00:00,122,0.66,0.33,73
2019-03-29 05:00:00,122,0.67,0.37,69
2019-03-29 06:00:00,122,0.64,0.36,71
2019-03-29 07:00:00,122,0.59,0.35,69
2019-03-29 08:00:00,122,0.68,0.42,69
2019-03-29 09:00:00,122,0.57,0.38,70
2019-03-29 10:00:00,122,0.67,0.35,70
2019-03-29 11:00:00,122,0.7,0.41,69
2019-03-29 12:00:00,122,0.66,0.38,74
2019-03-29 13:00:00,122,0.66,0.32,73
2019-03-29 14:00:00,122,0.63,0.41,64
2019-03-29 15:00:00,122,0.63,0.4,75
2019-03-29 16:00:00,122,0.55,0.32,72
2019-03-29 17:00:00,122,0.68,0.32,71
2019-03-29 18:00:00,122,0.6,0.34,70
2019-03-29 19:00:00,122,0.69,0.4,74
2019-03-29 20:00:00,122,0.62,0.39,69
2019-03-29 21:00:00,122,0.59,0.37,74
2019-03-29 22:00:00,122,0.62,0.38,70
2019-03-29 23:00:00,122,0.64,0.33,73
2019-03-30 00:00:00,122,0.64,0.33,74
2019-03-30 01:00:00,122,0.71,0.34,70
2019-03-30 02:00:00,122,0.66,0.4,72
2019-03-30 03:00:00,122,0.53,0.42,68
2019-03-30 04:00:00,122,0.58,0.41,72
2019-03-30 05:00:00,122,0.67,0.33,66
2019-03-30 06:00:00,122,0.69,0.39,69
2019-03-30 07:00:00,122,0.6,0.3,74
2019-03-30 08:00:00,122,0.6,0.36,71
2019-03-30 09:00:00,122,0.63,0.39,70
2019-03-30 10:00:00,122,0.57,0.34,66
2019-03-30 11:00:00,122,0.62,0.39,67
2019-03-30 12:00:00,122,0.67,0.31,70
2019-03-30 13:00:00,122,0.6,0.38,72
2019-03-30 14:00:00,122,0.62,0.44,71
2019-03-30 15:00:00,122,0.6,0.39,74
2019-03-30 16:00:00,122,0.6,0.38,72
2019-03-30 17:00:00,122,0.6,0.43,66
2019-03-30 18:00:00,122,0.65,0.42,71
2019-03-30 19:00:00,122,0.61,0.34,66
2019-03-30 20:00:00,122,0.64,0.31,73
2019-03-30 21:00:00,122,0.6,0.4,69
2019-03-30 22:00:00,122,0.56,0.37,70
2019-03-30 23:00:00,122,0.6,0.4,72
2019-03-31 00:00:00,122,0.63,0.37,72
2019-03-31 01:00:00,122,0.66,0.37,71
2019-03-31 02:00:00,122,0.64,0.37,73
2019-03-31 03:00:00,122,0.61,0.36,63
2019-03-31 04:00:00,122,0.67,0.37,73
2019-03-31 05:00:00,122,0.6,0.4,71
2019-03-31 06:00:00,122,0.6,0.4,66
2019-03-31 07:00:00,122,0.56,0.42,66
2019-03-31 08:00:00,122,0.63,0.44,71
2019-03-31 09:00:00,122,0.62,0.33,71
2019-03-31 10:00:00,122,0.63,0.34,69
2019-03-31 11:00:00,122,0.62,0.38,73
2019-03-31 12:00:00,122,0.64,0.38,65
2019-03-31 13:00:00,122,0.64,0.36,65
2019-03-31 14:00:00,122,0.64,0.39,66
2019-03-31 15:00:00,122,0.64,0.39,70
2019-03-31 16:00:00,122,0.63,0.38,70
2019-03-31 17:00:00,122,0.65,0.37,73
2019-03-31 18:00:00,122,0.61,0.38,71
2019-03-31 19:00:00,122,0.6,0.36,63
2019-03-31 20:00:00,122,0.6,0.4,72
2019-03-31 21:00:00,122,0.63,0.4,65
2019-03-31 22:00:00,122,0.59,0.35,72
2019-03-31 23:00:00,122,0.65,0.4,64
2019-04-01 00:00:00,122,0.61,0.42,72
2019-04-01 01:00:00,122,0.66,0.35,67
2019-04-01 02:00:00,122,0.61,0.39,71
2019-04-01 03:00:00,122,0.62,0.43,72
2019-04-01 04:00:00,122,0.67,0.34,70
2019-04-01 05:00:00,122,0.64,0.4,69
2019-04-01 06:00:00,122,0.65,0.39,67
2019-04-01 07:00:00,122,0.62,0.39,71
2019-04-01 08:00:00,122,0.6,0.4,73
2019-04-01 09:00:00,122,0.61,0.42,70
2019-04-01 10:00:00,122,0.6,0.41,72
2019-04-01 11:00:00,122,0.6,0.38,71
2019-04-01 12:00:00,122,0.65,0.36,73
2019-04-01 13:00:00,122,0.6,0.4,65
2019-04-01 14:00:00,122,0.6,0.39,69
2019-04-01 15:00:00,122,0.58,0.35,73
2019-04-01 16:00:00,122,0.67,0.34,73
2019-04-01 17:00:00,122,0.64,0.36,68
2019-04-01 18:00:00,122,0.58,0.38,68
2019-04-01 19:00:00,122,0.66,0.4,69
2019-04-01 20:00:00,122,0.63,0.38,71
2019-04-01 21:00:00,122,0.63,0.32,73
2019-04-01 22:00:00,122,0.67,0.35,71
2019-04-01 23:00:00,122,0.56,0.41,74
2019-04-02 00:00:00,122,0.67,0.32,70
2019-04-02 01:00:00,122,0.61,0.37,74
2019-04-02 02:00:00,122,0.63,0.29,66
2019-04-02 03:00:00,122,0.62,0.4,68
2019-04-02 04:00:00,122,0.59,0.37,66
2019-04-02 05:00:00,122,0.59,0.4,71
2019-04-02 06:00:00,122,0.67,0.42,70
2019-04-02 07:00:00,122,0.66,0.39,66
2019-04-02 08:00:00,122,0.55,0.33,70
2019-04-02 09:00:00,122,0.62,0.4,66
2019-04-02 10:00:00,122,0.61,0.32,69
2019-04-02 11:00:00,122,0.61,0.37,72
2019-04-02 12:00:00,122,0.61,0.42,71
2019-04-02 13:00:00,122,0.66,0.38,67
2019-04-02 14:00:00,122,0.67,0.33,70
2019-04-02 15:00:00,122,0.65,0.37,64
2019-04-02 16:00:00,122,0.61,0.37,71
2019-04-02 17:00:00,122,0.68,0.36,66
2019-04-02 18:00:00,122,0.64,0.41,73
2019-04-02 19:00:00,122,0.61,0.38,69
2019-04-02 20:00:00,122,0.64,0.39,72
2019-04-02 21:00:00,122,0.62,0.38,73
2019-04-02 22:00:00,122,0.62,0.4,67
2019-04-02 23:00:00,122,0.64,0.39,70
2019-04-03 00:00:00,122,0.67,0.37,69
2019-04-03 01:00:00,122,0.64,0.41,67
2019-04-03 02:00:00,122,0.6,0.35,68
2019-04-03 03:00:00,122,0.7,0.41,71
2019-04-03 04:00:00,122,0.62,0.41,72
2019-04-03 05:00:00,122,0.67,0.36,67
2019-04-03 06:00:00,122,0.61,0.38,73
2019-04-03 07:00:00,122,0.63,0.3,66
2019-04-03 08:00:00,122,0.66,0.34,75
2019-04-03 09:00:00,122,0.59,0.28,68
2019-04-03 10:00:00,122,0.57,0.41,68
2019-04-03 11:00:00,122,0.66,0.4,64
2019-04-03 12:00:00,122,0.62,0.34,67
2019-04-03 13:00:00,122,0.61,0.42,79
2019-04-03 14:00:00,122,0.68,0.38,71
2019-04-03 15:00:00,122,0.68,0.34,73
2019-04-03 16:00:00,122,0.64,0.37,67
2019-04-03 17:00:00,122,0.62,0.45,69
2019-04-03 18:00:00,122,0.57,0.38,66
2019-04-03 19:00:00,122,0.63,0.31,66
2019-04-03 20:00:00,122,0.58,0.38,74
2019-04-03 21:00:00,122,0.63,0.36,64
2019-04-03 22:00:00,122,0.64,0.41,66
2019-04-03 23:00:00,122,0.65,0.4,71
2019-04-04 00:00:00,122,0.67,0.39,74
2019-04-04 01:00:00,122,0.64,0.35,66
2019-04-04 02:00:00,122,0.6,0.4,65
2019-04-04 03:00:00,122,0.6,0.34,66
2019-04-04 04:00:00,122,0.64,0.33,71
2019-04-04 05:00:00,122,0.65,0.34,67
2019-04-04 06:00:00,122,0.61,0.36,71
2019-04-04 07:00:00,122,0.55,0.4,70
2019-04-04 08:00:00,122,0.62,0.36,68
2019-04-04 09:00:00,122,0.59,0.39,65
2019-04-04 10:00:00,122,0.59,0.39,71
2019-04-04 11:00:00,122,0.65,0.37,70
2019-04-04 12:00:00,122,0.66,0.38,68
2019-04-04 13:00:00,122,0.64,0.43,65
2019-04-04 14:00:00,122,0.64,0.35,72
2019-04-04 15:00:00,122,0.67,0.36,64
2019-04-04 16:00:00,122,0.61,0.37,69
2019-04-04 17:00:00,122,0.64,0.33,68
2019-04-04 18:00:00,122,0.62,0.4,67
2019-04-04 19:00:00,122,0.58,0.37,69
2019-04-04 20:00:00,122,0.64,0.38,69
2019-04-04 21:00:00,122,0.63,0.33,69
2019-04-04 22:00:00,122,0.61,0.37,70
2019-04-04 23:00:00,122,0.68,0.4,67
2019-04-05 00:00:00,122,0.65,0.33,66
2019-04-05 01:00:00,122,0.62,0.4,70
2019-04-05 02:00:00,122,0.68,0.38,68
2019-04-05 03:00:00,122,0.58,0.37,71
2019-04-05 04:00:00,122,0.62,0.34,67
2019-04-05 05:00:00,122,0.66,0.44,70
2019-04-05 06:00:00,122,0.64,0.43,70
2019-04-05 07:00:00,122,0.62,0.36,73
2019-04-05 08:00:00,122,0.61,0.41,71
2019-04-05 09:00:00,122,0.63,0.37,67
2019-04-05 10:00:00,122,0.68,0.37,73
2019-04-05 11:00:00,122,0.66,0.39,70
2019-04-05 12:00:00,122,0.66,0.34,69
2019-04-05 13:00:00,122,0.63,0.38,69
2019-04-05 14:00:00,122,0.62,0.35,70
2019-04-05 15:00:00,122,0.65,0.38,74
2019-04-05 16:00:00,122,0.68,0.41,74
2019-04-05 17:00:00,122,0.64,0.38,73
2019-04-05 18:00:00,122,0.6,0.31,68
2019-04-05 19:00:00,122,0.6,0.38,72
2019-04-05 20:00:00,122,0.58,0.36,71
2019-04-05 21:00:00,122,0.62,0.4,68
2019-04-05 22:00:00,122,0.64,0.38,74
2019-04-05 23:00:00,122,0.6,0.39,70
2019-04-06 00:00:00,122,0.66,0.39,68
2019-04-06 01:00:00,122,0.64,0.37,71
2019-04-06 02:00:00,122,0.6,0.36,69
2019-04-06 03:00:00,122,0.65,0.42,72
2019-04-06 04:00:00,122,0.62,0.38,71
2019-04-06 05:00:00,122,0.64,0.37,70
2019-04-06 06:00:00,122,0.63,0.31,72
2019-04-06 07:00:00,122,0.66,0.39,69
2019-04-06 08:00:00,122,0.65,0.34,67
2019-04-06 09:00:00,122,0.63,0.38,71
2019-04-06 10:00:00,122,0.68,0.34,68
2019-04-06 11:00:00,122,0.66,0.3,73
2019-04-06 12:00:00,122,0.52,0.35,69
2019-04-06 13:00:00,122,0.6,0.44,71
2019-04-06 14:00:00,122,0.66,0.35,64
2019-04-06 15:00:00,122,0.67,0.36,70
2019-04-06 16:00:00,122,0.6,0.42,69
2019-04-06 17:00:00,122,0.6,0.37,68
2019-04-06 18:00:00,122,0.61,0.44,69
2019-04-06 19:00:00,122,0.61,0.41,64
2019-04-06 20:00:00,122,0.57,0.37,67
2019-04-06 21:00:00,122,0.61,0.4,64
2019-04-06 22:00:00,122,0.69,0.31,67
2019-04-06 23:00:00,122,0.64,0.37,68
2019-04-07 00:00:00,122,0.63,0.35,75
2019-04-07 01:00:00,122,0.58,0.35,68
2019-04-07 02:00:00,122,0.6,0.35,68
2019-04-07 03:00:00,122,0.61,0.34,70
2019-04-07 04:00:00,122,0.66,0.42,64
2019-04-07 05:00:00,122,0.64,0.34,73
2019-04-07 06:00:00,122,0.64,0.35,73
2019-04-07 07:00:00,122,0.62,0.35,74
2019-04-07 08:00:00,122,0.62,0.35,74
2019-04-07 09:00:00,122,0.66,0.36,71
2019-04-07 10:00:00,122,0.67,0.43,69
2019-04-07 11:00:00,122,0.66,0.36,69
2019-04-07 12:00:00,122,0.66,0.34,73
2019-04-07 13:00:00,122,0.62,0.37,70
2019-04-07 14:00:00,122,0.62,0.39,77
2019-04-07 15:00:00,122,0.6,0.38,70
2019-04-07 16:00:00,122,0.6,0.38,71
2019-04-07 17:00:00,122,0.62,0.33,72
2019-04-07 18:00:00,122,0.66,0.33,64
2019-04-07 19:00:00,122,0.65,0.39,62
2019-04-07 20:00:00,122,0.57,0.37,71
2019-04-07 21:00:00,122,0.62,0.34,70
2019-04-07 22:00:00,122,0.67,0.37,69
2019-04-07 23:00:00,122,0.6,0.36,70
2019-04-08 00:00:00,122,0.67,0.36,67
2019-04-08 01:00:00,122,0.69,0.38,66
2019-04-08 02:00:00,122,0.55,0.38,73
2019-04-08 03:00:00,122,0.59,0.38,70
2019-04-08 04:00:00,122,0.59,0.38,74
2019-04-08 05:00:00,122,0.65,0.38,68
2019-04-08 06:00:00,122,0.61,0.3,68
2019-04-08 07:00:00,122,0.66,0.36,68
2019-04-08 08:00:00,122,0.67,0.42,72
2019-04-08 09:00:00,122,0.61,0.4,67
2019-04-08 10:00:00,122,0.6,0.41,68
2019-04-08 11:00:00,122,0.64,0.39,74
2019-04-08 12:00:00,122,0.6,0.38,70
2019-04-08 13:00:00,122,0.57,0.38,70
2019-04-08 14:00:00,122,0.6,0.39,70
2019-04-08 15:00:00,122,0.59,0.3,77
2019-04-08 16:00:00,122,0.6,0.34,69
2019-04-08 17:00:00,122,0.65,0.39,75
2019-04-08 18:00:00,122,0.62,0.34,70
2019-04-08 19:00:00,122,0.62,0.4,69
2019-04-08 20:00:00,122,0.62,0.34,69
2019-04-08 21:00:00,122,0.62,0.39,70
2019-04-08 22:00:00,122,0.57,0.38,63
2019-04-08 23:00:00,122,0.65,0.35,64
2019-03-06 00:00:00,123,0.75,0.28,80
2019-03-06 01:00:00,123,0.75,0.19,76
2019-03-06 02:00:00,123,0.75,0.28,78
2019-03-06 03:00:00,123,0.73,0.26,77
2019-03-06 04:00:00,123,0.78,0.29,81
2019-03-06 05:00:00,123,0.73,0.33,86
2019-03-06 06:00:00,123,0.74,0.29,75
2019-03-06 07:00:00,123,0.75,0.3,83
2019-03-06 08:00:00,123,0.78,0.26,77
2019-03-06 09:00:00,123,0.79,0.26,78
2019-03-06 10:00:00,123,0.78,0.25,81
2019-03-06 11:00:00,123,0.68,0.26,78
2019-03-06 12:00:00,123,0.67,0.25,82
2019-03-06 13:00:00,123,0.73,0.2,82
2019-03-06 14:00:00,123,0.77,0.31,77
2019-03-06 15:00:00,123,0.75,0.22,80
2019-03-06 16:00:00,123,0.72,0.28,79
2019-03-06 17:00:00,123,0.73,0.22,79
2019-03-06 18:00:00,123,0.66,0.3,83
2019-03-06 19:00:00,123,0.72,0.29,83
2019-03-06 20:00:00,123,0.75,0.25,80
2019-03-06 21:00:00,123,0.73,0.27,78
2019-03-06 22:00:00,123,0.7,0.33,80
2019-03-06 23:00:00,123,0.73,0.3,76
2019-03-07 00:00:00,123,0.71,0.31,79
2019-03-07 01:00:00,123,0.67,0.28,75
2019-03-07 02:00:00,123,0.71,0.29,84
2019-03-07 03:00:00,123,0.71,0.2,83
2019-03-07 04:00:00,123,0.75,0.26,77
2019-03-07 05:00:00,123,0.72,0.28,75
2019-03-07 06:00:00,123,0.73,0.27,81
2019-03-07 07:00:00,123,0.74,0.3,84
2019-03-07 08:00:00,123,0.75,0.27,81
2019-03-07 09:00:00,123,0.76,0.32,85
2019-03-07 10:00:00,123,0.78,0.25,84
2019-03-07 11:00:00,123,0.72,0.27,78
2019-03-07 12:00:00,123,0.79,0.28,82
2019-03-07 13:00:00,123,0.72,0.24,80
2019-03-07 14:00:00,123,0.77,0.28,86
2019-03-07 15:00:00,123,0.75,0.28,79
2019-03-07 16:00:00,123,0.71,0.25,82
2019-03-07 17:00:00,123,0.64,0.22,77
2019-03-07 18:00:00,123,0.65,0.3,86
2019-03-07 19:00:00,123,0.74,0.3,82
2019-03-07 20:00:00,123,0.7,0.34,85
2019-03-07 21:00:00,123,0.65,0.25,79
2019-03-07 22:00:00,123,0.71,0.29,84
2019-03-07 23:00:00,123,0.73,0.27,73
2019-03-08 00:00:00,123,0.68,0.24,75
2019-03-08 01:00:00,123,0.71,0.31,76
2019-03-08 02:00:00,123,0.65,0.29,85
2019-03-08 03:00:00,123,0.78,0.34,77
2019-03-08 04:00:00,123,0.67,0.22,75
2019-03-08 05:00:00,123,0.71,0.3,78
2019-03-08 06:00:00,123,0.74,0.28,77
2019-03-08 07:00:00,123,0.73,0.25,82
2019-03-08 08:00:00,123,0.78,0.25,76
2019-03-08 09:00:00,123,0.72,0.25,77
2019-03-08 10:00:00,123,0.72,0.32,79
2019-03-08 11:00:00,123,0.74,0.3,81
2019-03-08 12:00:00,123,0.78,0.28,80
2019-03-08 13:00:00,123,0.76,0.23,83
2019-03-08 14:00:00,123,0.7,0.27,83
2019-03-08 15:00:00,123,0.73,0.28,82
2019-03-08 16:00:00,123,0.79,0.26,80
2019-03-08 17:00:00,123,0.78,0.3,84
2019-03-08 18:00:00,123,0.74,0.28,83
2019-03-08 19:00:00,123,0.75,0.23,87
2019-03-08 20:00:00,123,0.68,0.29,80
2019-03-08 21:00:00,123,0.7,0.31,82
2019-03-08 22:00:00,123,0.69,0.29,74
2019-03-08 23:00:00,123,0.76,0.26,83
2019-03-09 00:00:00,123,0.74,0.25,84
2019-03-09 01:00:00,123,0.73,0.26,82
2019-03-09 02:00:00,123,0.77,0.3,80
2019-03-09 03:00:00,123,0.74,0.18,80
2019-03-09 04:00:00,123,0.69,0.27,78
2019-03-09 05:00:00,123,0.71,0.25,86
2019-03-09 06:00:00,123,0.73,0.28,84
2019-03-09 07:00:00,123,0.74,0.27,81
2019-03-09 08:00:00,123,0.74,0.23,81
2019-03-09 09:00:00,123,0.77,0.24,82
2019-03-09 10:00:00,123,0.69,0.3,79
2019-03-09 11:00:00,123,0.75,0.3,82
2019-03-09 12:00:00,123,0.72,0.25,87
2019-03-09 13:00:00,123,0.65,0.25,82
